Year,in_ReportingUnitType,in_ReportingUnitNativeID,in_ReportingUnitName,NV_BenUse,in_Amount,in_TimeframeStart,in_TimeframeEnd
2015,Basin,182,Delamar Valley,STK,1.0,01/01/2015,12/31/2015
2015,Basin,157,Kawich Valley,STK,0.0,01/01/2015,12/31/2015
2015,Basin,169A,Tikapoo Valley,STK,1.0,01/01/2015,12/31/2015
2015,Basin,158A,Emigrant Valley,STK,1.0,01/01/2015,12/31/2015
2015,Basin,146,Sarcobatus Flat,STK,12.0,01/01/2015,12/31/2015
2015,Basin,206,Kane Springs Valley,STK,0.0,01/01/2015,12/31/2015
2015,Basin,232,Oriental Wash,STK,0.0,01/01/2015,12/31/2015
2015,Basin,228,Oasis Valley,STK,1.0,01/01/2015,12/31/2015
2015,Basin,169B,Tikapoo Valley,STK,0.0,01/01/2015,12/31/2015
2015,Basin,227B,Fortymile Canyon,STK,0.0,01/01/2015,12/31/2015
2015,Basin,159,Yucca Flat,STK,0.0,01/01/2015,12/31/2015
2015,Basin,231,Grapevine Canyon,STK,1.0,01/01/2015,12/31/2015
2015,Basin,158B,Emigrant Valley,STK,0.0,01/01/2015,12/31/2015
2015,Basin,168,Three Lakes Valley,STK,0.0,01/01/2015,12/31/2015
2015,Basin,160,Frenchman Flat,STK,0.0,01/01/2015,12/31/2015
2015,Basin,161,Indian Springs Valley,STK,0.0,01/01/2015,12/31/2015
2015,Basin,227A,Fortymile Canyon,STK,2.0,01/01/2015,12/31/2015
2015,Basin,229,Crater Flat,STK,0.0,01/01/2015,12/31/2015
2015,Basin,230,Amargosa Desert,STK,0.0,01/01/2015,12/31/2015
2015,Basin,226,Rock Valley,STK,0.0,01/01/2015,12/31/2015
2015,Basin,211,Three Lakes Valley,STK,0.0,01/01/2015,12/31/2015
2015,Basin,225,Mercury Valley,STK,0.0,01/01/2015,12/31/2015
2015,Basin,224,Greasewood Basin,STK,0.0,01/01/2015,12/31/2015
2015,Basin,213,Colorado Valley,STK,3.0,01/01/2015,12/31/2015
2015,Basin,164A,Ivanpah Valley,STK,1.0,01/01/2015,12/31/2015
2015,Basin,165,Jean Lake Valley,STK,0.0,01/01/2015,12/31/2015
2015,Basin,166,Hidden Valley,STK,0.0,01/01/2015,12/31/2015
2015,Basin,164B,Ivanpah Valley,STK,0.0,01/01/2015,12/31/2015
2015,Basin,214,Piute Valley,STK,10.0,01/01/2015,12/31/2015
2015,Basin,091,Truckee Canyon Segment,STK,32.0,01/01/2015,12/31/2015
2015,Basin,090,Lake Tahoe Basin,STK,0.0,01/01/2015,12/31/2015
2015,Basin,083,Tracy Segment,STK,3.0,01/01/2015,12/31/2015
2015,Basin,102,Churchill Valley,STK,1.0,01/01/2015,12/31/2015
2015,Basin,089,Washoe Valley,STK,431.0,01/01/2015,12/31/2015
2015,Basin,105,Carson Valley,STK,113.0,01/01/2015,12/31/2015
2015,Basin,086,Sun Valley,STK,0.0,01/01/2015,12/31/2015
2015,Basin,088,Pleasant Valley,STK,0.0,01/01/2015,12/31/2015
2015,Basin,109,East Walker Area,STK,17.0,01/01/2015,12/31/2015
2015,Basin,221,Tule Desert,STK,1.0,01/01/2015,12/31/2015
2015,Basin,162,Pahrump Valley,STK,0.0,01/01/2015,12/31/2015
2015,Basin,104,Eagle Valley,STK,1.0,01/01/2015,12/31/2015
2015,Basin,103,Dayton Valley,STK,1.0,01/01/2015,12/31/2015
2015,Basin,087,Truckee Meadows,STK,1.0,01/01/2015,12/31/2015
2015,Basin,085,Spanish Springs Valley,STK,3.0,01/01/2015,12/31/2015
2015,Basin,092A,Lemmon Valley,STK,0.0,01/01/2015,12/31/2015
2015,Basin,092B,Lemmon Valley,STK,0.0,01/01/2015,12/31/2015
2015,Basin,100,Cold Spring Valley,STK,0.0,01/01/2015,12/31/2015
2015,Basin,084,Warm Springs Valley,STK,31.0,01/01/2015,12/31/2015
2015,Basin,024,Hualapai Flat,STK,3.0,01/01/2015,12/31/2015
2015,Basin,210,Coyote Spring Valley,STK,0.0,01/01/2015,12/31/2015
2015,Basin,167,Eldorado Valley,STK,0.0,01/01/2015,12/31/2015
2015,Basin,163,Mesquite Valley,STK,0.0,01/01/2015,12/31/2015
2015,Basin,108,Mason Valley,STK,79.0,01/01/2015,12/31/2015
2015,Basin,071,Grass Valley,STK,1.0,01/01/2015,12/31/2015
2015,Basin,203,Panaca Valley,STK,3.0,01/01/2015,12/31/2015
2015,Basin,204,Clover Valley,STK,22.0,01/01/2015,12/31/2015
2015,Basin,216,Garnet Valley,STK,0.0,01/01/2015,12/31/2015
2015,Basin,217,Hidden Valley,STK,0.0,01/01/2015,12/31/2015
2015,Basin,219,Muddy River Springs Area,STK,0.0,01/01/2015,12/31/2015
2015,Basin,212,Las Vegas Valley,STK,0.0,01/01/2015,12/31/2015
2015,Basin,106,Antelope Valley,STK,0.0,01/01/2015,12/31/2015
2015,Basin,049,Elko Segment,STK,40.0,01/01/2015,12/31/2015
2015,Basin,100A,Long Valley,STK,0.0,01/01/2015,12/31/2015
2015,Basin,205,Lower Meadow Valley Wash,STK,2.0,01/01/2015,12/31/2015
2015,Basin,222,Virgin River Valley,STK,12.0,01/01/2015,12/31/2015
2015,Basin,220,Lower Moapa Valley,STK,0.0,01/01/2015,12/31/2015
2015,Basin,218,California Wash,STK,0.0,01/01/2015,12/31/2015
2015,Basin,223,Gold Butte Area,STK,0.0,01/01/2015,12/31/2015
2015,Basin,215,Black Mountains Area,STK,0.0,01/01/2015,12/31/2015
2015,Basin,107,Smith Valley,STK,176.0,01/01/2015,12/31/2015
2017,Basin,009,Long Valley,STK,136.0,01/01/2017,12/31/2017
2017,Basin,033B,Quinn River Valley,STK,20.0,01/01/2017,12/31/2017
2017,Basin,012,Mosquito Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,007,Swan Lake Valley,STK,43.0,01/01/2017,12/31/2017
2017,Basin,029,Pine Forest Valley,STK,19.0,01/01/2017,12/31/2017
2017,Basin,014,Surprise Valley,STK,36.0,01/01/2017,12/31/2017
2017,Basin,189B,Thousand Springs Valley,STK,65.0,01/01/2017,12/31/2017
2017,Basin,033A,Quinn River Valley,STK,18.0,01/01/2017,12/31/2017
2017,Basin,067,Little Humboldt Valley,STK,1.0,01/01/2017,12/31/2017
2017,Basin,190,Grouse Creek Valley,STK,3.0,01/01/2017,12/31/2017
2017,Basin,008,Massacre Lake Valley,STK,86.0,01/01/2017,12/31/2017
2017,Basin,003,Gridley Lake Valley,STK,84.0,01/01/2017,12/31/2017
2017,Basin,042,Marys River Area,STK,220.0,01/01/2017,12/31/2017
2017,Basin,068,Hardscrabble Area,STK,0.0,01/01/2017,12/31/2017
2017,Basin,189D,Thousand Springs Valley,STK,51.0,01/01/2017,12/31/2017
2017,Basin,013,Warner Valley,STK,68.0,01/01/2017,12/31/2017
2017,Basin,011,Coleman Valley,STK,23.0,01/01/2017,12/31/2017
2017,Basin,041,Goose Creek Area,STK,53.0,01/01/2017,12/31/2017
2017,Basin,010,Macy Flat,STK,4.0,01/01/2017,12/31/2017
2017,Basin,040,Salmon Falls Creek Area,STK,74.0,01/01/2017,12/31/2017
2017,Basin,006,Guano Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,005,Sage Hen Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,004,Virgin Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,039,Jarbidge River Area,STK,0.0,01/01/2017,12/31/2017
2017,Basin,002,Continental Lake Valley,STK,19.0,01/01/2017,12/31/2017
2017,Basin,038,Bruneau River Area,STK,3.0,01/01/2017,12/31/2017
2017,Basin,001,Pueblo Valley,STK,3.0,01/01/2017,12/31/2017
2017,Basin,030A,Kings River Valley,STK,26.0,01/01/2017,12/31/2017
2017,Basin,037,Owyhee River Area,STK,2.0,01/01/2017,12/31/2017
2017,Basin,034,Little Owyhee  River Area,STK,6.0,01/01/2017,12/31/2017
2017,Basin,035,South Fork Owyhee River Area,STK,99.0,01/01/2017,12/31/2017
2017,Basin,028,Black Rock Desert,STK,15.0,01/01/2017,12/31/2017
2017,Basin,189C,Thousand Springs Valley,STK,9.0,01/01/2017,12/31/2017
2017,Basin,069,Paradise Valley,STK,6.0,01/01/2017,12/31/2017
2017,Basin,025,High Rock Lake Valley,STK,3.0,01/01/2017,12/31/2017
2017,Basin,030B,Kings River Valley,STK,5.0,01/01/2017,12/31/2017
2017,Basin,027,Summit Lake Valley,STK,1.0,01/01/2017,12/31/2017
2017,Basin,044,North Fork Area,STK,145.0,01/01/2017,12/31/2017
2017,Basin,036,Independence Valley,STK,20.0,01/01/2017,12/31/2017
2017,Basin,026,Mud Meadow,STK,0.0,01/01/2017,12/31/2017
2017,Basin,189A,Thousand Springs Valley,STK,34.0,01/01/2017,12/31/2017
2017,Basin,031,Desert Valley,STK,15.0,01/01/2017,12/31/2017
2017,Basin,015,Boulder Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,032,Silver State Valley,STK,18.0,01/01/2017,12/31/2017
2017,Basin,063,Willow Creek Valley,STK,5.0,01/01/2017,12/31/2017
2017,Basin,016,Duck Lake Valley,STK,63.0,01/01/2017,12/31/2017
2017,Basin,066,Kelley Creek Area,STK,0.0,01/01/2017,12/31/2017
2017,Basin,064,Clovers Area,STK,29.0,01/01/2017,12/31/2017
2017,Basin,188,Independence Valley,STK,45.0,01/01/2017,12/31/2017
2017,Basin,051,Maggie Creek Area,STK,61.0,01/01/2017,12/31/2017
2017,Basin,191,Pilot Creek Valley,STK,13.0,01/01/2017,12/31/2017
2017,Basin,187,Goshute Valley,STK,57.0,01/01/2017,12/31/2017
2017,Basin,043,Starr Valley Area,STK,77.0,01/01/2017,12/31/2017
2017,Basin,062,Rock Creek Valley,STK,5.0,01/01/2017,12/31/2017
2017,Basin,070,Winnemucca Segment,STK,1.0,01/01/2017,12/31/2017
2017,Basin,061,Boulder Flat,STK,143.0,01/01/2017,12/31/2017
2017,Basin,192,Great Salt Lake Desert,STK,1.0,01/01/2017,12/31/2017
2017,Basin,050,Susie Creek Area,STK,60.0,01/01/2017,12/31/2017
2017,Basin,177,Clover Valley,STK,31.0,01/01/2017,12/31/2017
2017,Basin,065,Pumpernickel Valley,STK,1.0,01/01/2017,12/31/2017
2017,Basin,021,Smoke Creek Desert,STK,84.0,01/01/2017,12/31/2017
2017,Basin,017,Pilgrim Flat,STK,0.0,01/01/2017,12/31/2017
2017,Basin,045,Lamoille Valley,STK,50.0,01/01/2017,12/31/2017
2017,Basin,018,Painter Flat,STK,0.0,01/01/2017,12/31/2017
2017,Basin,176,Ruby Valley,STK,93.0,01/01/2017,12/31/2017
2017,Basin,048,Dixie Creek-Tenmile Creek Area,STK,60.0,01/01/2017,12/31/2017
2017,Basin,072,Imlay Area,STK,1.0,01/01/2017,12/31/2017
2017,Basin,023,Granite Basin,STK,0.0,01/01/2017,12/31/2017
2017,Basin,131,Buffalo Valley,STK,33.0,01/01/2017,12/31/2017
2017,Basin,052,Marys Creek Area,STK,3.0,01/01/2017,12/31/2017
2017,Basin,059,Lower Reese River Valley,STK,33.0,01/01/2017,12/31/2017
2017,Basin,060,Whirlwind Valley,STK,4.0,01/01/2017,12/31/2017
2017,Basin,022,San Emidio Desert,STK,0.0,01/01/2017,12/31/2017
2017,Basin,079,Kumiva Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,046,South Fork Area,STK,14.0,01/01/2017,12/31/2017
2017,Basin,053,Pine Valley,STK,63.0,01/01/2017,12/31/2017
2017,Basin,047,Huntington Valley,STK,61.0,01/01/2017,12/31/2017
2017,Basin,078,Granite Springs Valley,STK,11.0,01/01/2017,12/31/2017
2017,Basin,129,Buena Vista Valley,STK,16.0,01/01/2017,12/31/2017
2017,Basin,054,Crescent Valley,STK,114.0,01/01/2017,12/31/2017
2017,Basin,178A,Butte Valley,STK,15.0,01/01/2017,12/31/2017
2017,Basin,186B,Antelope Valley,STK,18.0,01/01/2017,12/31/2017
2017,Basin,098,Skedaddle Creek Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,130,Pleasant Valley,STK,10.0,01/01/2017,12/31/2017
2017,Basin,073,Lovelock Valley,STK,10.0,01/01/2017,12/31/2017
2017,Basin,073A,Lovelock Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,080,Winnemucca Lake Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,019,Dry Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,081,Pyramid Lake Valley,STK,2.0,01/01/2017,12/31/2017
2017,Basin,179,Steptoe Valley,STK,29.0,01/01/2017,12/31/2017
2017,Basin,020,Sano Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,097,Honey Lake Valley,STK,11.0,01/01/2017,12/31/2017
2017,Basin,132,Jersey Valley,STK,10.0,01/01/2017,12/31/2017
2017,Basin,055,Carico Lake Valley,STK,24.0,01/01/2017,12/31/2017
2017,Basin,186A,Antelope Valley,STK,5.0,01/01/2017,12/31/2017
2017,Basin,101A,Carson Desert,STK,1.0,01/01/2017,12/31/2017
2017,Basin,058,Middle Reese River Valley,STK,16.0,01/01/2017,12/31/2017
2017,Basin,178B,Butte Valley,STK,25.0,01/01/2017,12/31/2017
2017,Basin,193,Deep Creek Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,153,Diamond Valley,STK,20.0,01/01/2017,12/31/2017
2017,Basin,175,Long Valley,STK,27.0,01/01/2017,12/31/2017
2017,Basin,128,Dixie Valley,STK,35.0,01/01/2017,12/31/2017
2017,Basin,057,Antelope Valley,STK,22.0,01/01/2017,12/31/2017
2017,Basin,138,Grass Valley,STK,24.0,01/01/2017,12/31/2017
2017,Basin,095,Dry Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,185,Tippett Valley,STK,1.0,01/01/2017,12/31/2017
2017,Basin,096,Newcomb Lake Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,074,White Plains,STK,0.0,01/01/2017,12/31/2017
2017,Basin,184,Spring Valley,STK,41.0,01/01/2017,12/31/2017
2017,Basin,101,Carson Desert,STK,219.0,01/01/2017,12/31/2017
2017,Basin,077,Fireball Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,075,Bradys Hot Springs Area,STK,2.0,01/01/2017,12/31/2017
2017,Basin,154,Newark Valley,STK,6.0,01/01/2017,12/31/2017
2017,Basin,056,Upper Reese River Valley,STK,33.0,01/01/2017,12/31/2017
2017,Basin,099,Red Rock Valley,STK,1.0,01/01/2017,12/31/2017
2017,Basin,094,Bedell Flat,STK,6.0,01/01/2017,12/31/2017
2017,Basin,139,Kobeh Valley,STK,47.0,01/01/2017,12/31/2017
2017,Basin,093,Antelope Valley,STK,1.0,01/01/2017,12/31/2017
2017,Basin,194,Pleasant Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,082,Dodge Flat,STK,5.0,01/01/2017,12/31/2017
2017,Basin,133,Edwards Creek Valley,STK,44.0,01/01/2017,12/31/2017
2017,Basin,195,Snake Valley,STK,5.0,01/01/2017,12/31/2017
2017,Basin,076,Fernley Area,STK,3.0,01/01/2017,12/31/2017
2017,Basin,134,Smith Creek,STK,7.0,01/01/2017,12/31/2017
2017,Basin,174,Jakes Valley,STK,3.0,01/01/2017,12/31/2017
2017,Basin,126,Cowkick Valley,STK,5.0,01/01/2017,12/31/2017
2017,Basin,127,Eastgate Valley Area,STK,9.0,01/01/2017,12/31/2017
2017,Basin,152,Stevens Basin,STK,27.0,01/01/2017,12/31/2017
2017,Basin,151,Antelope Valley,STK,177.0,01/01/2017,12/31/2017
2017,Basin,124,Fairview Valley,STK,8.0,01/01/2017,12/31/2017
2017,Basin,155A,Little Smoky Valley,STK,6.0,01/01/2017,12/31/2017
2017,Basin,140A,Monitor Valley,STK,6.0,01/01/2017,12/31/2017
2017,Basin,125,Stingaree Valley,STK,7.0,01/01/2017,12/31/2017
2017,Basin,207,White River Valley,STK,262.0,01/01/2017,12/31/2017
2017,Basin,173B,Railroad Valley,STK,22.0,01/01/2017,12/31/2017
2017,Basin,123,Rawhide Flats,STK,27.0,01/01/2017,12/31/2017
2017,Basin,110A,Walker Lake Valley,STK,1.0,01/01/2017,12/31/2017
2017,Basin,122,Gabbs Valley,STK,72.0,01/01/2017,12/31/2017
2017,Basin,150,Little Fish Lake Valley,STK,50.0,01/01/2017,12/31/2017
2017,Basin,155C,Little Smoky Valley,STK,3.0,01/01/2017,12/31/2017
2017,Basin,135,Ione Valley,STK,9.0,01/01/2017,12/31/2017
2017,Basin,140B,Monitor Valley,STK,6.0,01/01/2017,12/31/2017
2017,Basin,156,Hot Creek,STK,3.0,01/01/2017,12/31/2017
2017,Basin,155B,Little Smoky Valley,STK,1.0,01/01/2017,12/31/2017
2017,Basin,196,Hamlin Valley,STK,39.0,01/01/2017,12/31/2017
2017,Basin,180,Cave Valley,STK,9.0,01/01/2017,12/31/2017
2017,Basin,183,Lake Valley,STK,33.0,01/01/2017,12/31/2017
2017,Basin,110B,Walker Lake Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,137A,Big Smoky Valley,STK,50.0,01/01/2017,12/31/2017
2017,Basin,110C,Walker Lake Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,149,Stone Cabin Valley,STK,400.0,01/01/2017,12/31/2017
2017,Basin,141,Ralston Valley,STK,21.0,01/01/2017,12/31/2017
2017,Basin,121A,Soda Spring Valley,STK,2.0,01/01/2017,12/31/2017
2017,Basin,121B,Soda Spring Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,136,Monte Cristo Valley,STK,3.0,01/01/2017,12/31/2017
2017,Basin,181,Dry Lake Valley,STK,4.0,01/01/2017,12/31/2017
2017,Basin,120,Garfield Flat,STK,0.0,01/01/2017,12/31/2017
2017,Basin,201,Spring Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,119,Rhodes Salt Marsh Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,172,Garden Valley,STK,5.0,01/01/2017,12/31/2017
2017,Basin,111A,Alkali Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,118,Columbus Salt Marsh Valley,STK,1.0,01/01/2017,12/31/2017
2017,Basin,208,Pahroc Valley,STK,9.0,01/01/2017,12/31/2017
2017,Basin,202,Patterson Valley,STK,4.0,01/01/2017,12/31/2017
2017,Basin,111B,Alkali Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,114,Teels Marsh Valley,STK,1.0,01/01/2017,12/31/2017
2017,Basin,113,Huntoon Valley,STK,10.0,01/01/2017,12/31/2017
2017,Basin,171,Coal Valley,STK,1.0,01/01/2017,12/31/2017
2017,Basin,112,Mono Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,173A,Railroad Valley,STK,31.0,01/01/2017,12/31/2017
2017,Basin,200,Eagle Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,170,Penoyer Valley,STK,61.0,01/01/2017,12/31/2017
2017,Basin,115,Adobe Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,142,Alkali Spring Valley,STK,5.0,01/01/2017,12/31/2017
2017,Basin,199,Rose Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,198,Dry Valley,STK,7.0,01/01/2017,12/31/2017
2017,Basin,143,Clayton Valley,STK,6.0,01/01/2017,12/31/2017
2017,Basin,116,Queen Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,117,Fish Lake Valley,STK,21.0,01/01/2017,12/31/2017
2017,Basin,197,Escalante Desert,STK,1.0,01/01/2017,12/31/2017
2017,Basin,148,Cactus Flat,STK,5.0,01/01/2017,12/31/2017
2017,Basin,147,Gold Flat,STK,11.0,01/01/2017,12/31/2017
2017,Basin,145,Stonewall Flat,STK,2.0,01/01/2017,12/31/2017
2017,Basin,209,Pahranagat Valley,STK,12.0,01/01/2017,12/31/2017
2017,Basin,144,Lida Valley,STK,4.0,01/01/2017,12/31/2017
2017,Basin,182,Delamar Valley,STK,1.0,01/01/2017,12/31/2017
2017,Basin,157,Kawich Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,169A,Tikapoo Valley,STK,1.0,01/01/2017,12/31/2017
2017,Basin,158A,Emigrant Valley,STK,1.0,01/01/2017,12/31/2017
2017,Basin,146,Sarcobatus Flat,STK,12.0,01/01/2017,12/31/2017
2017,Basin,206,Kane Springs Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,232,Oriental Wash,STK,0.0,01/01/2017,12/31/2017
2017,Basin,228,Oasis Valley,STK,1.0,01/01/2017,12/31/2017
2017,Basin,169B,Tikapoo Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,227B,Fortymile Canyon,STK,0.0,01/01/2017,12/31/2017
2017,Basin,159,Yucca Flat,STK,0.0,01/01/2017,12/31/2017
2017,Basin,231,Grapevine Canyon,STK,1.0,01/01/2017,12/31/2017
2017,Basin,158B,Emigrant Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,168,Three Lakes Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,160,Frenchman Flat,STK,0.0,01/01/2017,12/31/2017
2017,Basin,161,Indian Springs Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,227A,Fortymile Canyon,STK,2.0,01/01/2017,12/31/2017
2017,Basin,229,Crater Flat,STK,0.0,01/01/2017,12/31/2017
2017,Basin,230,Amargosa Desert,STK,0.0,01/01/2017,12/31/2017
2017,Basin,226,Rock Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,211,Three Lakes Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,225,Mercury Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,224,Greasewood Basin,STK,0.0,01/01/2017,12/31/2017
2017,Basin,213,Colorado Valley,STK,3.0,01/01/2017,12/31/2017
2017,Basin,164A,Ivanpah Valley,STK,1.0,01/01/2017,12/31/2017
2017,Basin,165,Jean Lake Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,166,Hidden Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,164B,Ivanpah Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,214,Piute Valley,STK,10.0,01/01/2017,12/31/2017
2017,Basin,091,Truckee Canyon Segment,STK,32.0,01/01/2017,12/31/2017
2017,Basin,090,Lake Tahoe Basin,STK,0.0,01/01/2017,12/31/2017
2017,Basin,083,Tracy Segment,STK,3.0,01/01/2017,12/31/2017
2017,Basin,102,Churchill Valley,STK,1.0,01/01/2017,12/31/2017
2017,Basin,089,Washoe Valley,STK,431.0,01/01/2017,12/31/2017
2017,Basin,105,Carson Valley,STK,113.0,01/01/2017,12/31/2017
2017,Basin,086,Sun Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,088,Pleasant Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,109,East Walker Area,STK,17.0,01/01/2017,12/31/2017
2017,Basin,221,Tule Desert,STK,1.0,01/01/2017,12/31/2017
2017,Basin,162,Pahrump Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,104,Eagle Valley,STK,1.0,01/01/2017,12/31/2017
2017,Basin,103,Dayton Valley,STK,1.0,01/01/2017,12/31/2017
2017,Basin,087,Truckee Meadows,STK,1.0,01/01/2017,12/31/2017
2017,Basin,085,Spanish Springs Valley,STK,3.0,01/01/2017,12/31/2017
2017,Basin,092A,Lemmon Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,092B,Lemmon Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,100,Cold Spring Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,084,Warm Springs Valley,STK,31.0,01/01/2017,12/31/2017
2017,Basin,024,Hualapai Flat,STK,3.0,01/01/2017,12/31/2017
2017,Basin,210,Coyote Spring Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,167,Eldorado Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,163,Mesquite Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,108,Mason Valley,STK,79.0,01/01/2017,12/31/2017
2017,Basin,071,Grass Valley,STK,1.0,01/01/2017,12/31/2017
2017,Basin,203,Panaca Valley,STK,3.0,01/01/2017,12/31/2017
2017,Basin,204,Clover Valley,STK,22.0,01/01/2017,12/31/2017
2017,Basin,216,Garnet Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,217,Hidden Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,219,Muddy River Springs Area,STK,0.0,01/01/2017,12/31/2017
2017,Basin,212,Las Vegas Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,106,Antelope Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,049,Elko Segment,STK,40.0,01/01/2017,12/31/2017
2017,Basin,100A,Long Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,205,Lower Meadow Valley Wash,STK,2.0,01/01/2017,12/31/2017
2017,Basin,222,Virgin River Valley,STK,12.0,01/01/2017,12/31/2017
2017,Basin,220,Lower Moapa Valley,STK,0.0,01/01/2017,12/31/2017
2017,Basin,218,California Wash,STK,0.0,01/01/2017,12/31/2017
2017,Basin,223,Gold Butte Area,STK,0.0,01/01/2017,12/31/2017
2017,Basin,215,Black Mountains Area,STK,0.0,01/01/2017,12/31/2017
2017,Basin,107,Smith Valley,STK,176.0,01/01/2017,12/31/2017
2017,Basin,137B,Big Smoky Valley,STK,10.0,01/01/2017,12/31/2017
2015,Basin,009,Long Valley,WLD,0.0,01/01/2015,12/31/2015
2015,Basin,033B,Quinn River Valley,WLD,0.0,01/01/2015,12/31/2015
2015,Basin,012,Mosquito Valley,WLD,0.0,01/01/2015,12/31/2015
2015,Basin,007,Swan Lake Valley,WLD,0.0,01/01/2015,12/31/2015
2015,Basin,029,Pine Forest Valley,WLD,0.0,01/01/2015,12/31/2015
2015,Basin,014,Surprise Valley,WLD,0.0,01/01/2015,12/31/2015
2015,Basin,189B,Thousand Springs Valley,WLD,6.22,01/01/2015,12/31/2015
2015,Basin,033A,Quinn River Valley,WLD,0.03,01/01/2015,12/31/2015
2015,Basin,067,Little Humboldt Valley,WLD,0.0,01/01/2015,12/31/2015
2015,Basin,190,Grouse Creek Valley,WLD,0.0,01/01/2015,12/31/2015
2015,Basin,008,Massacre Lake Valley,WLD,0.22,01/01/2015,12/31/2015
2015,Basin,003,Gridley Lake Valley,WLD,0.0,01/01/2015,12/31/2015
2015,Basin,042,Marys River Area,WLD,9.08,01/01/2015,12/31/2015
2015,Basin,068,Hardscrabble Area,WLD,0.0,01/01/2015,12/31/2015
2015,Basin,189D,Thousand Springs Valley,WLD,0.0,01/01/2015,12/31/2015
2015,Basin,013,Warner Valley,WLD,0.0,01/01/2015,12/31/2015
2015,Basin,011,Coleman Valley,WLD,0.0,01/01/2015,12/31/2015
2015,Basin,041,Goose Creek Area,WLD,0.0,01/01/2015,12/31/2015
2015,Basin,010,Macy Flat,WLD,0.0,01/01/2015,12/31/2015
2015,Basin,040,Salmon Falls Creek Area,WLD,0.0,01/01/2015,12/31/2015
2015,Basin,006,Guano Valley,WLD,0.0,01/01/2015,12/31/2015
2015,Basin,005,Sage Hen Valley,WLD,0.0,01/01/2015,12/31/2015
2015,Basin,004,Virgin Valley,WLD,0.0,01/01/2015,12/31/2015
2015,Basin,039,Jarbidge River Area,WLD,0.0,01/01/2015,12/31/2015
2015,Basin,002,Continental Lake Valley,WLD,0.0,01/01/2015,12/31/2015
2015,Basin,038,Bruneau River Area,WLD,0.0,01/01/2015,12/31/2015
2015,Basin,001,Pueblo Valley,WLD,0.0,01/01/2015,12/31/2015
2015,Basin,030A,Kings River Valley,WLD,0.0,01/01/2015,12/31/2015
2015,Basin,037,Owyhee River Area,WLD,0.0,01/01/2015,12/31/2015
